airline,src,dest,src_lat,src_lon,dest_lat,dest_lon,id
JD,LJG,SJW,26.68000031,100.2460022,38.28070068,114.6969986,33991
JD,LJG,TNA,26.68000031,100.2460022,36.85720062,117.2160034,33992
JD,LJG,WUH,26.68000031,100.2460022,30.7838,114.208,33993
JD,LJG,XIY,26.68000031,100.2460022,34.447102,108.751999,33994
JD,NGB,DLC,29.82670021,121.461998,38.96569824,121.5390015,33995
JD,NGB,HAK,29.82670021,121.461998,19.93490028,110.4589996,33996
JD,NGB,KWL,29.82670021,121.461998,25.21809959,110.0390015,33997
JD,NKG,HAK,31.74200058,118.8619995,19.93490028,110.4589996,33998
JD,NKG,LJG,31.74200058,118.8619995,26.68000031,100.2460022,33999
JD,NKG,SYX,31.74200058,118.8619995,18.30290031,109.4120026,34000
JD,NNG,LHW,22.60829926,108.1719971,36.51520157,103.6200027,34001
JD,NNG,SYX,22.60829926,108.1719971,18.30290031,109.4120026,34002
JD,PEK,ERL,40.08010101,116.5849991,43.4225,112.096667,34003
JD,PEK,HAK,40.08010101,116.5849991,19.93490028,110.4589996,34004
JD,PEK,HET,40.08010101,116.5849991,40.851398,111.823997,34005
JD,PEK,HGH,40.08010101,116.5849991,30.22949982,120.4339981,34006
JD,PEK,HLD,40.08010101,116.5849991,49.20500183,119.8249969,34007
JD,PEK,JXA,40.08010101,116.5849991,45.293,131.193,34008
JD,PEK,LHW,40.08010101,116.5849991,36.51520157,103.6200027,34009
JD,PEK,LJG,40.08010101,116.5849991,26.68000031,100.2460022,34010
JD,PEK,TAO,40.08010101,116.5849991,36.26610184,120.3740005,34011
JD,PEK,XMN,40.08010101,116.5849991,24.54400063,118.1279984,34012
JD,PEK,YIH,40.08010101,116.5849991,30.55655,111.479988,34013
JD,SHE,SJW,41.63980103,123.4830017,38.28070068,114.6969986,34014
JD,SJW,CGQ,38.28070068,114.6969986,43.99620056,125.6849976,34015
JD,SJW,HGH,38.28070068,114.6969986,30.22949982,120.4339981,34016
JD,SJW,HRB,38.28070068,114.6969986,45.62340164,126.25,34017
JD,SJW,LJG,38.28070068,114.6969986,26.68000031,100.2460022,34018
JD,SJW,SHE,38.28070068,114.6969986,41.63980103,123.4830017,34019
JD,SJW,SYX,38.28070068,114.6969986,18.30290031,109.4120026,34020
JD,SJW,URC,38.28070068,114.6969986,43.90710068,87.47419739,34021
JD,SJW,XIY,38.28070068,114.6969986,34.447102,108.751999,34022
JD,SYX,CAN,18.30290031,109.4120026,23.39240074,113.2990036,34023
JD,SYX,CGO,18.30290031,109.4120026,34.5196991,113.8410034,34024
JD,SYX,CKG,18.30290031,109.4120026,29.71920013,106.6419983,34025
JD,SYX,CSX,18.30290031,109.4120026,28.18919945,113.2200012,34026
JD,SYX,CTU,18.30290031,109.4120026,30.57850075,103.9469986,34027
JD,SYX,FOC,18.30290031,109.4120026,25.93510056,119.663002,34028
JD,SYX,HGH,18.30290031,109.4120026,30.22949982,120.4339981,34029
JD,SYX,KHN,18.30290031,109.4120026,28.86499977,115.9000015,34030
JD,SYX,KWE,18.30290031,109.4120026,26.53849983,106.8010025,34031
JD,SYX,NKG,18.30290031,109.4120026,31.74200058,118.8619995,34032
JD,SYX,NNG,18.30290031,109.4120026,22.60829926,108.1719971,34033
JD,SYX,SJW,18.30290031,109.4120026,38.28070068,114.6969986,34034
JD,SYX,TSN,18.30290031,109.4120026,39.12440109,117.3460007,34035
JD,SYX,WUH,18.30290031,109.4120026,30.7838,114.208,34036
JD,SYX,XIY,18.30290031,109.4120026,34.447102,108.751999,34037
JD,SYX,XMN,18.30290031,109.4120026,24.54400063,118.1279984,34038
JD,SYX,YIH,18.30290031,109.4120026,30.55655,111.479988,34039
JD,TAO,HGH,36.26610184,120.3740005,30.22949982,120.4339981,34040
JD,TAO,PEK,36.26610184,120.3740005,40.08010101,116.5849991,34041
JD,TAO,XIY,36.26610184,120.3740005,34.447102,108.751999,34042
JD,TGO,HGH,43.556702,122.199997,30.22949982,120.4339981,34043
JD,TGO,HRB,43.556702,122.199997,45.62340164,126.25,34044
JD,TNA,KHN,36.85720062,117.2160034,28.86499977,115.9000015,34045
JD,TNA,KWL,36.85720062,117.2160034,25.21809959,110.0390015,34046
JD,TNA,LJG,36.85720062,117.2160034,26.68000031,100.2460022,34047
JD,TNA,XIY,36.85720062,117.2160034,34.447102,108.751999,34048
JD,TSN,HRB,39.12440109,117.3460007,45.62340164,126.25,34049
JD,TSN,SYX,39.12440109,117.3460007,18.30290031,109.4120026,34050
JD,TSN,XIY,39.12440109,117.3460007,34.447102,108.751999,34051
JD,TXN,XIY,29.73329926,118.2559967,34.447102,108.751999,34052
JD,TXN,XMN,29.73329926,118.2559967,24.54400063,118.1279984,34053
JD,TYN,KWL,37.74689865,112.6279984,25.21809959,110.0390015,34054
JD,URC,DNH,43.90710068,87.47419739,40.16109848,94.80919647,34055
JD,URC,KHG,43.90710068,87.47419739,39.54290009,76.01999664,34056
JD,URC,LHW,43.90710068,87.47419739,36.51520157,103.6200027,34057
JD,URC,SJW,43.90710068,87.47419739,38.28070068,114.6969986,34058
JD,WUH,DLC,30.7838,114.208,38.96569824,121.5390015,34059
JD,WUH,ENH,30.7838,114.208,30.32029915,109.4850006,34060
JD,WUH,HAK,30.7838,114.208,19.93490028,110.4589996,34061
JD,WUH,HET,30.7838,114.208,40.851398,111.823997,34062
JD,WUH,LJG,30.7838,114.208,26.68000031,100.2460022,34063
JD,WUH,SYX,30.7838,114.208,18.30290031,109.4120026,34064
JD,WUH,XMN,30.7838,114.208,24.54400063,118.1279984,34065
JD,XIY,CKG,34.447102,108.751999,29.71920013,106.6419983,34066
JD,XIY,DYG,34.447102,108.751999,29.1028,110.443001,34067
JD,XIY,HAK,34.447102,108.751999,19.93490028,110.4589996,34068
JD,XIY,HFE,34.447102,108.751999,31.78000069,117.2979965,34069
JD,XIY,HGH,34.447102,108.751999,30.22949982,120.4339981,34070
JD,XIY,KWE,34.447102,108.751999,26.53849983,106.8010025,34071
JD,XIY,KWL,34.447102,108.751999,25.21809959,110.0390015,34072
JD,XIY,LJG,34.447102,108.751999,26.68000031,100.2460022,34073
JD,XIY,SJW,34.447102,108.751999,38.28070068,114.6969986,34074
JD,XIY,SYX,34.447102,108.751999,18.30290031,109.4120026,34075
JD,XIY,TAO,34.447102,108.751999,36.26610184,120.3740005,34076
JD,XIY,TNA,34.447102,108.751999,36.85720062,117.2160034,34077
JD,XIY,TSN,34.447102,108.751999,39.12440109,117.3460007,34078
JD,XIY,TXN,34.447102,108.751999,29.73329926,118.2559967,34079
JD,XMN,HFE,24.54400063,118.1279984,31.78000069,117.2979965,34080
JD,XMN,KWL,24.54400063,118.1279984,25.21809959,110.0390015,34081
JD,XMN,PEK,24.54400063,118.1279984,40.08010101,116.5849991,34082
JD,XMN,SYX,24.54400063,118.1279984,18.30290031,109.4120026,34083
JD,XMN,TXN,24.54400063,118.1279984,29.73329926,118.2559967,34084
JD,XMN,WUH,24.54400063,118.1279984,30.7838,114.208,34085
JD,XUZ,FOC,34.059056,117.555278,25.93510056,119.663002,34086
JD,YIE,HET,47.3106,119.9117,40.851398,111.823997,34087
JD,YIH,HGH,30.55655,111.479988,30.22949982,120.4339981,34088
JD,YIH,KWE,30.55655,111.479988,26.53849983,106.8010025,34089
JD,YIH,PEK,30.55655,111.479988,40.08010101,116.5849991,34090
JD,YIH,SYX,30.55655,111.479988,18.30290031,109.4120026,34091
JE,BFN,CPT,-29.09269905,26.30240059,-33.96480179,18.60169983,34092
JE,CPT,BFN,-33.96480179,18.60169983,-29.09269905,26.30240059,34093
JE,CPT,DUR,-33.96480179,18.60169983,-29.61444444,31.11972222,34094
JE,CPT,HLA,-33.96480179,18.60169983,-25.93849945,27.92609978,34095
JE,CPT,JNB,-33.96480179,18.60169983,-26.1392,28.246,34096
JE,CPT,PLZ,-33.96480179,18.60169983,-33.98490143,25.61730003,34097
JE,DUR,CPT,-29.61444444,31.11972222,-33.96480179,18.60169983,34098
JE,DUR,JNB,-29.61444444,31.11972222,-26.1392,28.246,34099
JE,GRJ,JNB,-34.0056,22.378902,-26.1392,28.246,34100
JE,HLA,CPT,-25.93849945,27.92609978,-33.96480179,18.60169983,34101
JE,JNB,CPT,-26.1392,28.246,-33.96480179,18.60169983,34102
JE,JNB,DUR,-26.1392,28.246,-29.61444444,31.11972222,34103
JE,JNB,GRJ,-26.1392,28.246,-34.0056,22.378902,34104
JE,JNB,PLZ,-26.1392,28.246,-33.98490143,25.61730003,34105
JE,JNB,ZNZ,-26.1392,28.246,-6.22202,39.224899,34106
JE,PLZ,CPT,-33.98490143,25.61730003,-33.96480179,18.60169983,34107
JE,PLZ,JNB,-33.98490143,25.61730003,-26.1392,28.246,34108
JE,ZNZ,JNB,-6.22202,39.224899,-26.1392,28.246,34109
JH,AOJ,NKM,40.73469925,140.6909943,35.25500107,136.923996,34110
JH,CTS,MMJ,42.77519989,141.6920013,36.16680145,137.9230042,34112
JH,FUK,KIJ,33.58589935,130.451004,37.95589828,139.1210022,34117
JH,FUK,MMJ,33.58589935,130.451004,36.16680145,137.9230042,34118
JH,GAJ,NKM,38.41189957,140.3710022,35.25500107,136.923996,34119
JH,HNA,NKM,39.42860031,141.1349945,35.25500107,136.923996,34120
JH,KCZ,NKM,33.546101,133.669006,35.25500107,136.923996,34121
JH,KIJ,FUK,37.95589828,139.1210022,33.58589935,130.451004,34122
JH,KIJ,NKM,37.95589828,139.1210022,35.25500107,136.923996,34123
JH,KMJ,NKM,32.83729935,130.8549957,35.25500107,136.923996,34124
JH,MMJ,CTS,36.16680145,137.9230042,42.77519989,141.6920013,34126
JH,MMJ,FUK,36.16680145,137.9230042,33.58589935,130.451004,34127
JH,NKM,AOJ,35.25500107,136.923996,40.73469925,140.6909943,34128
JH,NKM,GAJ,35.25500107,136.923996,38.41189957,140.3710022,34129
JH,NKM,HNA,35.25500107,136.923996,39.42860031,141.1349945,34130
JH,NKM,KCZ,35.25500107,136.923996,33.546101,133.669006,34131
JH,NKM,KIJ,35.25500107,136.923996,37.95589828,139.1210022,34132
JH,NKM,KMJ,35.25500107,136.923996,32.83729935,130.8549957,34133
JJ,AEP,GRU,-34.5592,-58.4156,-23.43555641,-46.47305679,34134
JJ,AGT,ASU,-25.454516,-54.842682,-25.23999977,-57.52000046,34135
JJ,AGT,GRU,-25.454516,-54.842682,-23.43555641,-46.47305679,34136
JJ,AJU,GRU,-10.98400021,-37.07030106,-23.43555641,-46.47305679,34137
JJ,AJU,REC,-10.98400021,-37.07030106,-8.126489639,-34.92359924,34138
JJ,AJU,SDU,-10.98400021,-37.07030106,-22.91049957,-43.1631012,34139
JJ,AJU,SSA,-10.98400021,-37.07030106,-12.9086113,-38.32249832,34140
JJ,AQP,LIM,-16.34110069,-71.58309937,-12.0219,-77.114305,34141
JJ,ASU,AGT,-25.23999977,-57.52000046,-25.454516,-54.842682,34142
JJ,ASU,EZE,-25.23999977,-57.52000046,-34.8222,-58.5358,34143
JJ,ASU,GRU,-25.23999977,-57.52000046,-23.43555641,-46.47305679,34144
JJ,BEL,BSB,-1.37925005,-48.47629929,-15.86916733,-47.92083359,34145
JJ,BEL,FOR,-1.37925005,-48.47629929,-3.776279926,-38.5326004,34146
JJ,BEL,GIG,-1.37925005,-48.47629929,-22.80999947,-43.25055695,34147
JJ,BEL,GRU,-1.37925005,-48.47629929,-23.43555641,-46.47305679,34148
JJ,BEL,MAB,-1.37925005,-48.47629929,-5.368589878,-49.13800049,34149
JJ,BEL,MAO,-1.37925005,-48.47629929,-3.038609982,-60.04970169,34150
JJ,BEL,MCP,-1.37925005,-48.47629929,0.050664,-51.07220078,34151
JJ,BEL,MIA,-1.37925005,-48.47629929,25.79319954,-80.29060364,34152
JJ,BEL,SLZ,-1.37925005,-48.47629929,-2.58536005,-44.23410034,34153
JJ,BEL,STM,-1.37925005,-48.47629929,-2.424721956,-54.78583145,34154
JJ,BOG,GRU,4.70159,-74.1469,-23.43555641,-46.47305679,34155
JJ,BPS,CGH,-16.438601,-39.080898,-23.62611008,-46.65638733,34156
JJ,BPS,CNF,-16.438601,-39.080898,-19.62444305,-43.9719429,34157
JJ,BPS,GRU,-16.438601,-39.080898,-23.43555641,-46.47305679,34158
JJ,BSB,BEL,-15.86916733,-47.92083359,-1.37925005,-48.47629929,34159
JJ,BSB,CGB,-15.86916733,-47.92083359,-15.65289974,-56.11669922,34160
JJ,BSB,CGH,-15.86916733,-47.92083359,-23.62611008,-46.65638733,34161
JJ,BSB,CGR,-15.86916733,-47.92083359,-20.46870041,-54.67250061,34162
JJ,BSB,CNF,-15.86916733,-47.92083359,-19.62444305,-43.9719429,34163
JJ,BSB,CWB,-15.86916733,-47.92083359,-25.5284996,-49.17580032,34164
JJ,BSB,FLN,-15.86916733,-47.92083359,-27.67027855,-48.55250168,34165
JJ,BSB,FOR,-15.86916733,-47.92083359,-3.776279926,-38.5326004,34166
JJ,BSB,GIG,-15.86916733,-47.92083359,-22.80999947,-43.25055695,34167
JJ,BSB,GRU,-15.86916733,-47.92083359,-23.43555641,-46.47305679,34168
JJ,BSB,GYN,-15.86916733,-47.92083359,-16.63199997,-49.22069931,34169
JJ,BSB,IMP,-15.86916733,-47.92083359,-5.53129,-47.459999,34170
JJ,BSB,JPA,-15.86916733,-47.92083359,-7.145833015,-34.94861221,34171
JJ,BSB,MAB,-15.86916733,-47.92083359,-5.368589878,-49.13800049,34172
JJ,BSB,MAO,-15.86916733,-47.92083359,-3.038609982,-60.04970169,34173
JJ,BSB,MCZ,-15.86916733,-47.92083359,-9.510809898,-35.79169846,34174
JJ,BSB,MIA,-15.86916733,-47.92083359,25.79319954,-80.29060364,34175
JJ,BSB,NAT,-15.86916733,-47.92083359,-5.768056,-35.376111,34176
JJ,BSB,PMW,-15.86916733,-47.92083359,-10.29150009,-48.35699844,34177
JJ,BSB,POA,-15.86916733,-47.92083359,-29.99440002,-51.17139816,34178
JJ,BSB,PVH,-15.86916733,-47.92083359,-8.709289551,-63.90230179,34179
JJ,BSB,RBR,-15.86916733,-47.92083359,-9.868888855,-67.89805603,34180
JJ,BSB,REC,-15.86916733,-47.92083359,-8.126489639,-34.92359924,34181
JJ,BSB,SDU,-15.86916733,-47.92083359,-22.91049957,-43.1631012,34182
JJ,BSB,SLZ,-15.86916733,-47.92083359,-2.58536005,-44.23410034,34183
JJ,BSB,SSA,-15.86916733,-47.92083359,-12.9086113,-38.32249832,34184
JJ,BSB,THE,-15.86916733,-47.92083359,-5.059939861,-42.82350159,34185
JJ,BSB,UDI,-15.86916733,-47.92083359,-18.883612,-48.225277,34186
JJ,BSB,VCP,-15.86916733,-47.92083359,-23.00740051,-47.1344986,34187
JJ,BSB,VIX,-15.86916733,-47.92083359,-20.258057,-40.286388,34188
JJ,BVB,MAO,2.841388941,-60.6922226,-3.038609982,-60.04970169,34189
JJ,CCS,GRU,10.601194,-66.991222,-23.43555641,-46.47305679,34190
JJ,CDG,GRU,49.012798,2.55,-23.43555641,-46.47305679,34191
JJ,CDG,PEK,49.012798,2.55,40.08010101,116.5849991,34192
JJ,CGB,BSB,-15.65289974,-56.11669922,-15.86916733,-47.92083359,34193
JJ,CGB,CGH,-15.65289974,-56.11669922,-23.62611008,-46.65638733,34194
JJ,CGB,GRU,-15.65289974,-56.11669922,-23.43555641,-46.47305679,34195
JJ,CGH,BPS,-23.62611008,-46.65638733,-16.438601,-39.080898,34196
JJ,CGH,BSB,-23.62611008,-46.65638733,-15.86916733,-47.92083359,34197
JJ,CGH,CGB,-23.62611008,-46.65638733,-15.65289974,-56.11669922,34198
JJ,CGH,CGR,-23.62611008,-46.65638733,-20.46870041,-54.67250061,34199
JJ,CGH,CNF,-23.62611008,-46.65638733,-19.62444305,-43.9719429,34200
JJ,CGH,CWB,-23.62611008,-46.65638733,-25.5284996,-49.17580032,34201
JJ,CGH,FLN,-23.62611008,-46.65638733,-27.67027855,-48.55250168,34202
JJ,CGH,GIG,-23.62611008,-46.65638733,-22.80999947,-43.25055695,34203
JJ,CGH,GYN,-23.62611008,-46.65638733,-16.63199997,-49.22069931,34204
JJ,CGH,IGU,-23.62611008,-46.65638733,-25.60027885,-54.48500061,34205
JJ,CGH,IOS,-23.62611008,-46.65638733,-14.81599998,-39.03319931,34206
JJ,CGH,JOI,-23.62611008,-46.65638733,-26.22450066,-48.79740143,34207
JJ,CGH,LDB,-23.62611008,-46.65638733,-23.33359909,-51.13010025,34208
JJ,CGH,NVT,-23.62611008,-46.65638733,-26.879999,-48.651402,34209
JJ,CGH,POA,-23.62611008,-46.65638733,-29.99440002,-51.17139816,34210
JJ,CGH,RAO,-23.62611008,-46.65638733,-21.13638878,-47.77666855,34211
JJ,CGH,SDU,-23.62611008,-46.65638733,-22.91049957,-43.1631012,34212
JJ,CGH,SJP,-23.62611008,-46.65638733,-20.8166008,-49.40650177,34213
JJ,CGH,SSA,-23.62611008,-46.65638733,-12.9086113,-38.32249832,34214
JJ,CGH,UDI,-23.62611008,-46.65638733,-18.883612,-48.225277,34215
JJ,CGH,VIX,-23.62611008,-46.65638733,-20.258057,-40.286388,34216
JJ,CGR,BSB,-20.46870041,-54.67250061,-15.86916733,-47.92083359,34217
JJ,CGR,CGH,-20.46870041,-54.67250061,-23.62611008,-46.65638733,34218
JJ,CGR,GRU,-20.46870041,-54.67250061,-23.43555641,-46.47305679,34219
JJ,CNF,BPS,-19.62444305,-43.9719429,-16.438601,-39.080898,34220
JJ,CNF,BSB,-19.62444305,-43.9719429,-15.86916733,-47.92083359,34221
JJ,CNF,CGH,-19.62444305,-43.9719429,-23.62611008,-46.65638733,34222
JJ,CNF,GIG,-19.62444305,-43.9719429,-22.80999947,-43.25055695,34223
JJ,CNF,GRU,-19.62444305,-43.9719429,-23.43555641,-46.47305679,34224
JJ,CNF,MIA,-19.62444305,-43.9719429,25.79319954,-80.29060364,34225
JJ,CNF,SDU,-19.62444305,-43.9719429,-22.91049957,-43.1631012,34226
JJ,CNF,SSA,-19.62444305,-43.9719429,-12.9086113,-38.32249832,34227
JJ,CUZ,JUL,-13.53569984,-71.938797,-15.46710014,-70.15820313,34228
JJ,CWB,BSB,-25.5284996,-49.17580032,-15.86916733,-47.92083359,34229
JJ,CWB,CGH,-25.5284996,-49.17580032,-23.62611008,-46.65638733,34230
JJ,CWB,GIG,-25.5284996,-49.17580032,-22.80999947,-43.25055695,34231
JJ,CWB,GRU,-25.5284996,-49.17580032,-23.43555641,-46.47305679,34232
JJ,CWB,IGU,-25.5284996,-49.17580032,-25.60027885,-54.48500061,34233
JJ,CWB,LDB,-25.5284996,-49.17580032,-23.33359909,-51.13010025,34234
JJ,CWB,POA,-25.5284996,-49.17580032,-29.99440002,-51.17139816,34235
JJ,CWB,SSA,-25.5284996,-49.17580032,-12.9086113,-38.32249832,34236
JJ,DFW,GIG,32.896801,-97.038002,-22.80999947,-43.25055695,34237
JJ,DFW,GRU,32.896801,-97.038002,-23.43555641,-46.47305679,34238
JJ,EZE,ASU,-34.8222,-58.5358,-25.23999977,-57.52000046,34239
JJ,EZE,GIG,-34.8222,-58.5358,-22.80999947,-43.25055695,34240
JJ,EZE,GRU,-34.8222,-58.5358,-23.43555641,-46.47305679,34241
JJ,FLN,BSB,-27.67027855,-48.55250168,-15.86916733,-47.92083359,34242
JJ,FLN,CGH,-27.67027855,-48.55250168,-23.62611008,-46.65638733,34243
JJ,FLN,GIG,-27.67027855,-48.55250168,-22.80999947,-43.25055695,34244
JJ,FLN,GRU,-27.67027855,-48.55250168,-23.43555641,-46.47305679,34245
JJ,FOR,BEL,-3.776279926,-38.5326004,-1.37925005,-48.47629929,34246
JJ,FOR,BSB,-3.776279926,-38.5326004,-15.86916733,-47.92083359,34247
JJ,FOR,GIG,-3.776279926,-38.5326004,-22.80999947,-43.25055695,34248
JJ,FOR,GRU,-3.776279926,-38.5326004,-23.43555641,-46.47305679,34249
JJ,FOR,MAO,-3.776279926,-38.5326004,-3.038609982,-60.04970169,34250
JJ,FOR,NAT,-3.776279926,-38.5326004,-5.768056,-35.376111,34251
JJ,FOR,REC,-3.776279926,-38.5326004,-8.126489639,-34.92359924,34252
JJ,FOR,SLZ,-3.776279926,-38.5326004,-2.58536005,-44.23410034,34253
JJ,FOR,SSA,-3.776279926,-38.5326004,-12.9086113,-38.32249832,34254
JJ,FOR,THE,-3.776279926,-38.5326004,-5.059939861,-42.82350159,34255
JJ,FRA,GIG,50.033333,8.570556,-22.80999947,-43.25055695,34256
JJ,FRA,GRU,50.033333,8.570556,-23.43555641,-46.47305679,34257
JJ,GIG,BEL,-22.80999947,-43.25055695,-1.37925005,-48.47629929,34258
JJ,GIG,BSB,-22.80999947,-43.25055695,-15.86916733,-47.92083359,34259
JJ,GIG,CGH,-22.80999947,-43.25055695,-23.62611008,-46.65638733,34260
JJ,GIG,CNF,-22.80999947,-43.25055695,-19.62444305,-43.9719429,34261
JJ,GIG,CWB,-22.80999947,-43.25055695,-25.5284996,-49.17580032,34262
JJ,GIG,DFW,-22.80999947,-43.25055695,32.896801,-97.038002,34263
JJ,GIG,EZE,-22.80999947,-43.25055695,-34.8222,-58.5358,34264
JJ,GIG,FLN,-22.80999947,-43.25055695,-27.67027855,-48.55250168,34265
JJ,GIG,FOR,-22.80999947,-43.25055695,-3.776279926,-38.5326004,34266
JJ,GIG,FRA,-22.80999947,-43.25055695,50.033333,8.570556,34267
JJ,GIG,GRU,-22.80999947,-43.25055695,-23.43555641,-46.47305679,34268
JJ,GIG,IGU,-22.80999947,-43.25055695,-25.60027885,-54.48500061,34269
JJ,GIG,JFK,-22.80999947,-43.25055695,40.63980103,-73.77890015,34270
JJ,GIG,JPA,-22.80999947,-43.25055695,-7.145833015,-34.94861221,34271
JJ,GIG,MAO,-22.80999947,-43.25055695,-3.038609982,-60.04970169,34272
JJ,GIG,MCZ,-22.80999947,-43.25055695,-9.510809898,-35.79169846,34273
JJ,GIG,MIA,-22.80999947,-43.25055695,25.79319954,-80.29060364,34274
JJ,GIG,NAT,-22.80999947,-43.25055695,-5.768056,-35.376111,34275
JJ,GIG,POA,-22.80999947,-43.25055695,-29.99440002,-51.17139816,34276
JJ,GIG,REC,-22.80999947,-43.25055695,-8.126489639,-34.92359924,34277
JJ,GIG,SCL,-22.80999947,-43.25055695,-33.39300156,-70.78579712,34278
JJ,GIG,SLZ,-22.80999947,-43.25055695,-2.58536005,-44.23410034,34279
JJ,GIG,SSA,-22.80999947,-43.25055695,-12.9086113,-38.32249832,34280
JJ,GIG,VCP,-22.80999947,-43.25055695,-23.00740051,-47.1344986,34281
JJ,GIG,VIX,-22.80999947,-43.25055695,-20.258057,-40.286388,34282
JJ,GRU,AEP,-23.43555641,-46.47305679,-34.5592,-58.4156,34283
JJ,GRU,AGT,-23.43555641,-46.47305679,-25.454516,-54.842682,34284
JJ,GRU,AJU,-23.43555641,-46.47305679,-10.98400021,-37.07030106,34285
JJ,GRU,ASU,-23.43555641,-46.47305679,-25.23999977,-57.52000046,34286
JJ,GRU,BEL,-23.43555641,-46.47305679,-1.37925005,-48.47629929,34287
JJ,GRU,BOG,-23.43555641,-46.47305679,4.70159,-74.1469,34288
JJ,GRU,BPS,-23.43555641,-46.47305679,-16.438601,-39.080898,34289
JJ,GRU,BSB,-23.43555641,-46.47305679,-15.86916733,-47.92083359,34290
JJ,GRU,CCS,-23.43555641,-46.47305679,10.601194,-66.991222,34291
JJ,GRU,CDG,-23.43555641,-46.47305679,49.012798,2.55,34292
JJ,GRU,CGB,-23.43555641,-46.47305679,-15.65289974,-56.11669922,34293
JJ,GRU,CGR,-23.43555641,-46.47305679,-20.46870041,-54.67250061,34294
JJ,GRU,CNF,-23.43555641,-46.47305679,-19.62444305,-43.9719429,34295
JJ,GRU,CWB,-23.43555641,-46.47305679,-25.5284996,-49.17580032,34296
JJ,GRU,DFW,-23.43555641,-46.47305679,32.896801,-97.038002,34297
JJ,GRU,EZE,-23.43555641,-46.47305679,-34.8222,-58.5358,34298
JJ,GRU,FLN,-23.43555641,-46.47305679,-27.67027855,-48.55250168,34299
JJ,GRU,FOR,-23.43555641,-46.47305679,-3.776279926,-38.5326004,34300
JJ,GRU,FRA,-23.43555641,-46.47305679,50.033333,8.570556,34301
JJ,GRU,GIG,-23.43555641,-46.47305679,-22.80999947,-43.25055695,34302
JJ,GRU,GYN,-23.43555641,-46.47305679,-16.63199997,-49.22069931,34303
JJ,GRU,IGU,-23.43555641,-46.47305679,-25.60027885,-54.48500061,34304
JJ,GRU,JFK,-23.43555641,-46.47305679,40.63980103,-73.77890015,34305
JJ,GRU,JNB,-23.43555641,-46.47305679,-26.1392,28.246,34306
JJ,GRU,JOI,-23.43555641,-46.47305679,-26.22450066,-48.79740143,34307
JJ,GRU,JPA,-23.43555641,-46.47305679,-7.145833015,-34.94861221,34308
JJ,GRU,LDB,-23.43555641,-46.47305679,-23.33359909,-51.13010025,34309
JJ,GRU,LHR,-23.43555641,-46.47305679,51.4706,-0.461941,34310
JJ,GRU,LIM,-23.43555641,-46.47305679,-12.0219,-77.114305,34311
JJ,GRU,MAD,-23.43555641,-46.47305679,40.471926,-3.56264,34312
JJ,GRU,MAO,-23.43555641,-46.47305679,-3.038609982,-60.04970169,34313
JJ,GRU,MCO,-23.43555641,-46.47305679,28.42939949,-81.30899811,34314
JJ,GRU,MCZ,-23.43555641,-46.47305679,-9.510809898,-35.79169846,34315
JJ,GRU,MEX,-23.43555641,-46.47305679,19.4363,-99.072098,34316
JJ,GRU,MIA,-23.43555641,-46.47305679,25.79319954,-80.29060364,34317
JJ,GRU,MUC,-23.43555641,-46.47305679,48.353802,11.7861,34318
JJ,GRU,MVD,-23.43555641,-46.47305679,-34.838402,-56.0308,34319
JJ,GRU,MXP,-23.43555641,-46.47305679,45.6306,8.72811,34320
JJ,GRU,NAT,-23.43555641,-46.47305679,-5.768056,-35.376111,34321
JJ,GRU,POA,-23.43555641,-46.47305679,-29.99440002,-51.17139816,34322
JJ,GRU,RAO,-23.43555641,-46.47305679,-21.13638878,-47.77666855,34323
JJ,GRU,REC,-23.43555641,-46.47305679,-8.126489639,-34.92359924,34324
JJ,GRU,ROS,-23.43555641,-46.47305679,-32.9036,-60.785,34325
JJ,GRU,SCL,-23.43555641,-46.47305679,-33.39300156,-70.78579712,34326
JJ,GRU,SJP,-23.43555641,-46.47305679,-20.8166008,-49.40650177,34327
JJ,GRU,SLZ,-23.43555641,-46.47305679,-2.58536005,-44.23410034,34328
JJ,GRU,SSA,-23.43555641,-46.47305679,-12.9086113,-38.32249832,34329
JJ,GRU,THE,-23.43555641,-46.47305679,-5.059939861,-42.82350159,34330
JJ,GRU,VIX,-23.43555641,-46.47305679,-20.258057,-40.286388,34331
JJ,GRU,YYZ,-23.43555641,-46.47305679,43.67720032,-79.63059998,34332
JJ,GYN,BSB,-16.63199997,-49.22069931,-15.86916733,-47.92083359,34333
JJ,GYN,CGH,-16.63199997,-49.22069931,-23.62611008,-46.65638733,34334
JJ,GYN,GRU,-16.63199997,-49.22069931,-23.43555641,-46.47305679,34335
JJ,IGU,CGH,-25.60027885,-54.48500061,-23.62611008,-46.65638733,34336
JJ,IGU,CWB,-25.60027885,-54.48500061,-25.5284996,-49.17580032,34337
JJ,IGU,GIG,-25.60027885,-54.48500061,-22.80999947,-43.25055695,34338
JJ,IGU,GRU,-25.60027885,-54.48500061,-23.43555641,-46.47305679,34339
JJ,IGU,LIM,-25.60027885,-54.48500061,-12.0219,-77.114305,34340
JJ,IMP,BSB,-5.53129,-47.459999,-15.86916733,-47.92083359,34341
JJ,IMP,SLZ,-5.53129,-47.459999,-2.58536005,-44.23410034,34342
JJ,IOS,CGH,-14.81599998,-39.03319931,-23.62611008,-46.65638733,34343
